This is a log file for AL01_192-168-0-1.log.
Generated on 2025-10-12 12:12:08.Sat Feb 18 13:03:48.478 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:04:32.590 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:32.600 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:04:32.611 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:32.621 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:04:33.601 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:04:33.611 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:04:33.622 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:33.632 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:04:33.642 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:33.652 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:04:35.464 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:04:35.475 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:04:35.485 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:35.495 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:04:35.505 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:35.515 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:04:36.572 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:04:36.582 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:04:36.592 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:36.602 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:04:36.612 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:36.623 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:04:37.593 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0xbf, ch: COM410 /422
Sat Feb 18 13:04:37.603 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0xff, ch: COM410 /422
Sat Feb 18 13:04:37.613 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:37.623 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xf7, function 0x3b, ch: COM410 /422
Sat Feb 18 13:04:37.633 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xdf, function 0xfb, ch: COM410 /422
Sat Feb 18 13:04:37.644 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x59, function 0xb9, ch: COM410 /422
Sat Feb 18 13:04:39.083 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0x0a, ch: COM410 /422
Sat Feb 18 13:04:39.110 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xde, function 0x0c, ch: COM410 /422
Sat Feb 18 13:04:39.120 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xc0, function 0x00, ch: COM410 /422
Sat Feb 18 13:04:39.130 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0x00, ch: COM410 /422
Sat Feb 18 13:04:39.141 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0x00, ch: COM410 /422
Sat Feb 18 13:04:39.151 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0x00, function 0x00, ch: COM410 /422
Sat Feb 18 13:04:47.175 2023 SMODBUS: MESSAGE TOO SHORT/LONG: Addr 0xe0, function 0x01, len 7, ch: COM410 /422
Sun Feb 19 12:39:08.559 2023 pget :  ONLINE ch: COM401 /422 /Term
Sun Feb 19 12:39:24.205 2023 pget : OFFLINE ch: COM401 /422 /Term
Sun Feb 19 12:39:54.402 2023 pget :  ONLINE ch: COM401 /422 /Term
Sun Feb 19 12:40:00.411 2023 pget : OFFLINE ch: COM401 /422 /Term
Sun Feb 19 12:40:00.673 2023 pget :  ONLINE ch: COM401 /422 /Term
Mon Feb 20 06:55:31.185 2023 pget : OFFLINE ch: COM401 /422 /Term
Mon Feb 20 07:40:20.142 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:20.192 2023 FLOG group = 3 code = 10 rcode = 0 block = 4302
Mon Feb 20 07:40:22.369 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:24.580 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:26.790 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:29.019 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:31.230 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:33.461 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:35.689 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:37.899 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:40.130 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:42.340 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:44.584 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:46.792 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:49.004 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:51.234 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:53.443 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:55.744 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:40:57.975 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:41:00.249 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 07:41:02.611 2023 pget :  ONLINE ch: COM401 /422 /Term
Mon Feb 20 07:41:08.620 2023 pget : OFFLINE ch: COM401 /422 /Term
Mon Feb 20 07:41:08.900 2023 pget :  ONLINE ch: COM401 /422 /Term
Mon Feb 20 08:31:13.186 2023 pget : OFFLINE ch: COM401 /422 /Term
Mon Feb 20 08:33:21.496 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:23.730 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:25.936 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:28.149 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:30.358 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:32.568 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:34.788 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:37.007 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:39.219 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:41.436 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:43.656 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:45.870 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:48.080 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:50.291 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:52.519 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:54.746 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:56.968 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:33:59.217 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:34:01.517 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:34:03.819 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 08:34:06.035 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x4 (SLAVE DEVICE FAILURE), ch:COM401 /422 /Term
Mon Feb 20 08:34:09.059 2023 pget :  ONLINE ch: COM401 /422 /Term
Mon Feb 20 09:36:54.106 2023 pget : OFFLINE ch: COM401 /422 /Term
Mon Feb 20 09:37:09.220 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x4 (SLAVE DEVICE FAILURE), ch:COM401 /422 /Term
Mon Feb 20 09:37:11.440 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x4 (SLAVE DEVICE FAILURE), ch:COM401 /422 /Term
Mon Feb 20 09:37:13.668 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x4 (SLAVE DEVICE FAILURE), ch:COM401 /422 /Term
Mon Feb 20 09:37:16.751 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x4 (SLAVE DEVICE FAILURE), ch:COM401 /422 /Term
Mon Feb 20 09:37:18.976 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x4 (SLAVE DEVICE FAILURE), ch:COM401 /422 /Term
Mon Feb 20 09:37:21.207 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x4 (SLAVE DEVICE FAILURE), ch:COM401 /422 /Term
Mon Feb 20 09:37:24.392 2023 pget :  ONLINE ch: COM401 /422 /Term
Mon Feb 20 09:38:40.343 2023 pget : OFFLINE ch: COM401 /422 /Term
Mon Feb 20 09:40:23.013 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:25.234 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:27.444 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:29.655 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:31.883 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:34.094 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:36.325 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:38.543 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:40.755 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:42.973 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:45.233 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:47.437 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:49.668 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:51.898 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:54.125 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:56.370 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:40:58.772 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:41:01.074 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Mon Feb 20 09:41:03.896 2023 pget :  ONLINE ch: COM401 /422 /Term
Mon Feb 20 09:41:09.903 2023 pget : OFFLINE ch: COM401 /422 /Term
Mon Feb 20 09:41:10.160 2023 pget :  ONLINE ch: COM401 /422 /Term
Mon Feb 20 11:46:02.338 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.360 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.382 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.403 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.425 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.446 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.498 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.550 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.601 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.653 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.704 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.755 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.807 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.859 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.911 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:02.963 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:03.015 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Mon Feb 20 11:46:03.067 2023 ekSender: transmit to BL01m (10210e2c) fails (0x808f)
Tue Feb 21 10:05:17.503 2023 MODBUS: CRC error received 0xC1FF / calculated 0x01ED, ch:COM402 /485T /Term
Tue Feb 21 10:05:17.504 2023 len=8, Rlen=0, 03 10 00 00 00 09 C1 FF 00 00
Tue Feb 21 10:05:20.506 2023 psend: OFFLINE ch: COM402 /485T /Term
Tue Feb 21 10:05:33.276 2023 pget :  ONLINE ch: COM402 /485T /Term
Tue Feb 21 10:05:48.118 2023 psend: OFFLINE ch: COM402 /485T /Term
Tue Feb 21 10:06:00.900 2023 pget :  ONLINE ch: COM402 /485T /Term
Tue Feb 21 10:06:11.505 2023 pget : OFFLINE ch: COM402 /485T /Term
Tue Feb 21 10:06:18.024 2023 pget :  ONLINE ch: COM402 /485T /Term
Tue Feb 21 10:06:28.587 2023 pget : OFFLINE ch: COM402 /485T /Term
Tue Feb 21 10:06:47.648 2023 pget :  ONLINE ch: COM402 /485T /Term
Tue Feb 21 10:07:38.155 2023 pget : OFFLINE ch: COM401 /422 /Term
Tue Feb 21 10:07:49.120 2023 pget :  ONLINE ch: COM401 /422 /Term
Tue Feb 21 10:08:07.205 2023 pget : OFFLINE ch: COM401 /422 /Term
Tue Feb 21 10:08:13.890 2023 pget :  ONLINE ch: COM401 /422 /Term
Tue Feb 21 10:08:16.292 2023 pget : OFFLINE ch: COM401 /422 /Term
Tue Feb 21 10:08:16.594 2023 pget :  ONLINE ch: COM401 /422 /Term
Tue Feb 21 10:08:31.161 2023 pget : OFFLINE ch: COM401 /422 /Term
Tue Feb 21 10:08:46.411 2023 pget :  ONLINE ch: COM401 /422 /Term
Tue Feb 21 10:08:52.420 2023 pget : OFFLINE ch: COM401 /422 /Term
Tue Feb 21 10:08:54.814 2023 pget :  ONLINE ch: COM401 /422 /Term
Tue Feb 21 10:09:03.203 2023 pget : OFFLINE ch: COM401 /422 /Term
Tue Feb 21 10:09:05.631 2023 pget :  ONLINE ch: COM401 /422 /Term
Tue Feb 21 10:09:20.202 2023 pget : OFFLINE ch: COM401 /422 /Term
Tue Feb 21 10:09:26.889 2023 pget :  ONLINE ch: COM401 /422 /Term
Tue Feb 21 10:09:33.170 2023 pget : OFFLINE ch: COM401 /422 /Term
Tue Feb 21 10:09:35.588 2023 pget :  ONLINE ch: COM401 /422 /Term
Tue Feb 21 10:10:20.873 2023 pget : OFFLINE ch: COM402 /485T /Term
Tue Feb 21 10:10:33.636 2023 pget :  ONLINE ch: COM402 /485T /Term
Tue Feb 21 10:10:44.236 2023 pget : OFFLINE ch: COM402 /485T /Term
Tue Feb 21 10:10:47.615 2023 pget :  ONLINE ch: COM402 /485T /Term
Tue Feb 21 10:10:59.825 2023 pget : OFFLINE ch: COM402 /485T /Term
Tue Feb 21 10:11:03.194 2023 pget :  ONLINE ch: COM402 /485T /Term
Tue Feb 21 10:32:25.894 2023 SMODBUS: GOT UNKNOWN MESSAGE: Addr 0xff, function 0xff, ch: COM410 /422
Tue Feb 21 10:32:40.868 2023 SMODBUS: MESSAGE TOO SHORT(fcode): Addr 0xff, ch: COM410 /422
Tue Feb 21 13:10:15.114 2023 pget : OFFLINE ch: COM401 /422 /Term
Tue Feb 21 13:24:25.265 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:27.478 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:29.706 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:31.916 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:34.127 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:36.330 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:38.544 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:40.755 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:42.977 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:45.187 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:47.396 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:49.616 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:51.829 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:54.040 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:56.265 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:24:58.522 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:25:00.825 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:25:03.123 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:25:05.419 2023 MODBUS:Exception response from slave:0x14 fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM401 /422 /Term
Tue Feb 21 13:25:09.419 2023 pget :  ONLINE ch: COM401 /422 /Term
Tue Feb 21 16:50:34.982 2023 MODBUS:Exception response from slave:0xa fnc:0x82 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:35.182 2023 MODBUS:Exception response from slave:0xa fnc:0x82 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:35.383 2023 MODBUS:Exception response from slave:0xa fnc:0x82 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:35.582 2023 MODBUS:Exception response from slave:0xa fnc:0x82 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:37.786 2023 MODBUS:Exception response from slave:0xa fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:37.982 2023 MODBUS:Exception response from slave:0xa fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:38.085 2023 MODBUS:Exception response from slave:0xa fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:38.280 2023 MODBUS:Exception response from slave:0xa fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:40.484 2023 MODBUS:Exception response from slave:0xa fnc:0x82 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:40.594 2023 MODBUS:Exception response from slave:0xa fnc:0x82 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:40.695 2023 MODBUS:Exception response from slave:0xa fnc:0x82 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:40.787 2023 MODBUS:Exception response from slave:0xa fnc:0x82 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:42.985 2023 MODBUS:Exception response from slave:0xa fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:43.095 2023 MODBUS:Exception response from slave:0xa fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
Tue Feb 21 16:50:43.186 2023 MODBUS:Exception response from slave:0xa fnc:0x84 code:0x2 (ILLEGAL DATA ADDRESS), ch:COM403 /422
